,BLOCK,DATE,TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Inverter_No_1,DC_POWER_1,AC_POWER_1,Inverter_No_2,DC_POWER_2,AC_POWER_2,Inverter_No_3,DC_POWER_3,AC_POWER_3,Inverter_No_4,DC_POWER_4,AC_POWER_4,Inverter_No_5,DC_POWER_5,AC_POWER_5,Inverter_No_6,DC_POWER_6,AC_POWER_6,Inverter_No_7,DC_POWER_7,AC_POWER_7,Inverter_No_8,DC_POWER_8,AC_POWER_8,Inverter_No_9,DC_POWER_9,AC_POWER_9,Inverter_No_10,DC_POWER_10,AC_POWER_10,Inverter_No_11,DC_POWER_11,AC_POWER_11,Inverter_No_12,DC_POWER_12,AC_POWER_12,Inverter_No_13,DC_POWER_13,AC_POWER_13,Inverter_No_14,DC_POWER_14,AC_POWER_14,Inverter_No_15,DC_POWER_15,AC_POWER_15,Inverter_No_16,DC_POWER_16,AC_POWER_16,Inverter_No_17,DC_POWER_17,AC_POWER_17,Inverter_No_18,DC_POWER_18,AC_POWER_18,Inverter_No_19,DC_POWER_19,AC_POWER_19,Inverter_No_20,DC_POWER_20,AC_POWER_20,Inverter_No_21,DC_POWER_21,AC_POWER_21,Inverter_No_22,DC_POWER_22,AC_POWER_22
2625,39,2020-06-11,09:30,25.912877666666677,30.661452200000003,0.1821246916666667,1.0,293.1,287.8142857142857,2,283.16,277.9733333333333,3,281.3466666666667,276.1933333333333,4.0,245.08666666666667,240.34666666666664,5.0,293.17333333333335,287.8466666666667,6,273.3266666666666,268.27333333333326,7,279.56,274.44666666666666,8.0,292.5357142857143,287.2428571428572,9.0,291.80000000000007,286.51333333333326,10,282.0533333333333,276.93333333333334,11.0,291.9357142857143,286.6357142857143,12.0,238.61333333333332,233.9933333333333,13,287.93333333333334,282.70666666666665,14,287.9133333333333,282.64,15.0,294.4733333333333,289.14000000000004,16.0,292.55000000000007,287.26428571428573,17,289.43999999999994,284.18666666666667,18,281.07333333333327,275.91333333333336,19,270.18000000000006,265.1466666666667,20,284.84000000000003,279.68,21.0,288.14,282.92,22,285.33333333333337,280.16
2626,40,2020-06-11,09:45,26.013701448275867,30.348066620689654,0.2250663879310345,1.0,349.44666666666666,343.22666666666663,2,359.67142857142863,353.26428571428573,3,358.70000000000005,352.3071428571428,4.0,293.7714285714285,288.4785714285714,5.0,359.76,353.36,6,348.72,342.55333333333334,7,358.42,352.0933333333333,8.0,350.52,344.26,9.0,357.79999999999995,351.48,10,345.42,339.2866666666667,11.0,343.81999999999994,337.72,12.0,281.4357142857143,276.25,13,353.41333333333336,347.11333333333334,14,362.6857142857143,356.2285714285714,15.0,355.9533333333334,349.64,16.0,351.9133333333333,345.6266666666667,17,350.4866666666667,344.23999999999995,18,355.5533333333333,349.28,19,341.9733333333333,335.88666666666666,20,357.51428571428573,351.1428571428572,21.0,357.07333333333327,350.7533333333334,22,355.6533333333333,349.31999999999994
2627,41,2020-06-11,10:00,26.5930917,32.13797826666667,0.2858397853333333,1.0,458.04,449.44,2,453.77333333333337,445.3133333333333,3,446.89333333333326,438.5933333333333,4.0,386.95333333333326,380.23333333333335,5.0,451.38000000000005,442.9533333333334,6,430.75714285714287,423.0142857142857,7,443.9071428571429,435.6928571428571,8.0,459.7266666666666,451.01333333333326,9.0,448.18666666666667,439.88,10,446.48666666666657,438.2466666666666,11.0,450.68666666666655,442.31333333333333,12.0,375.0333333333334,368.56666666666666,13,459.4266666666666,450.78,14,456.74666666666656,448.18,15.0,447.54,439.29333333333335,16.0,460.85333333333335,452.1133333333334,17,458.3533333333333,449.70666666666665,18,443.6428571428572,435.46428571428567,19,422.4785714285715,415.0214285714285,20,454.34666666666664,445.59333333333336,21.0,446.1533333333333,437.89333333333326,22,458.10666666666674,449.5533333333333
2628,42,2020-06-11,10:15,27.00422489655173,33.281718068965525,0.3116224317241379,1.0,503.7533333333333,493.86666666666656,2,496.6000000000001,486.89333333333326,3,487.51333333333326,478.0533333333333,4.0,425.8866666666667,418.3533333333333,5.0,490.3714285714286,480.85,6,464.6733333333333,455.8533333333333,7,479.63999999999993,470.4,8.0,505.8666666666666,495.9333333333333,9.0,485.82142857142856,476.4071428571429,10,487.5933333333334,478.12,11.0,494.6133333333333,484.97333333333336,12.0,412.9066666666668,405.64666666666665,13,501.09333333333336,491.2533333333333,14,499.4533333333334,489.7,15.0,482.04285714285703,472.77857142857135,16.0,505.68,495.73333333333346,17,502.66,492.80666666666656,18,479.89333333333326,470.6733333333334,19,455.08,446.56666666666666,20,497.41333333333336,487.5666666666667,21.0,486.7642857142857,477.32857142857137,22,502.42,492.57333333333327
2629,43,2020-06-11,10:30,27.255816700000004,33.88129156666666,0.3308099630000001,1.0,529.0214285714286,518.5428571428571,2,529.4066666666665,518.9333333333333,3,522.5133333333334,512.2199999999999,4.0,444.0533333333333,435.83333333333326,5.0,529.3066666666666,518.8133333333333,6,502.36666666666673,492.67333333333335,7,516.6866666666667,506.54,8.0,529.1785714285713,518.7,9.0,526.0333333333334,515.6533333333332,10,513.55,503.52857142857147,11.0,523.9714285714288,513.6071428571429,12.0,429.0533333333333,421.27333333333337,13,486.77857142857147,477.1785714285714,14,533.6466666666665,523.0866666666666,15.0,526.0799999999999,515.6866666666667,16.0,530.6642857142857,520.157142857143,17,525.007142857143,514.65,18,515.6533333333333,505.51333333333343,19,494.36,484.86666666666673,20,528.9066666666665,518.3333333333334,21.0,521.8333333333334,511.52,22,529.3642857142858,518.9000000000001
2630,44,2020-06-11,10:45,27.62432748275862,35.501297551724136,0.3713926027586207,1.0,564.3599999999999,552.9666666666667,2,576.54,564.9866666666668,3,571.3666666666667,559.9533333333334,4.0,495.14,485.64,5.0,596.7466666666667,584.7333333333333,6,555.8333333333333,544.7733333333333,7,567.6066666666668,556.2600000000001,8.0,601.5933333333334,589.4799999999999,9.0,593.7666666666668,581.84,10,572.2266666666667,560.7866666666665,11.0,600.7066666666666,588.6,12.0,480.33333333333326,471.27333333333326,13,578.7266666666666,567.1266666666666,14,585.8799999999999,574.1266666666668,15.0,597.3666666666667,585.3333333333333,16.0,598.2533333333332,586.1999999999998,17,583.7133333333334,572.0066666666667,18,569.5333333333333,558.1466666666666,19,549.1533333333333,538.2333333333333,20,578.36,566.6466666666666,21.0,584.1866666666666,572.4666666666667,22,580.9466666666667,569.2866666666667
2631,45,2020-06-11,11:00,27.698689666666667,35.23270673333334,0.3794716983333333,1.0,609.0533333333333,596.7466666666666,2,604.3785714285715,592.1857142857143,3,597.5285714285714,585.5142857142857,4.0,511.04666666666657,501.1133333333333,5.0,608.7933333333333,596.5133333333333,6,576.6714285714286,565.1214285714289,7,591.7,579.8214285714286,8.0,606.3333333333334,594.0933333333334,9.0,604.9466666666666,592.7333333333333,10,588.0,576.1799999999998,11.0,602.9533333333333,590.7866666666665,12.0,494.2533333333334,484.7466666666667,13,599.4066666666668,587.3266666666665,14,611.0357142857142,598.6857142857142,15.0,603.9266666666665,591.7466666666668,16.0,611.0200000000001,598.6800000000001,17,601.8066666666667,589.6533333333333,18,591.5,579.6142857142858,19,566.9499999999998,555.6214285714286,20,604.3857142857144,592.05,21.0,599.9466666666667,587.8666666666666,22,604.2133333333334,592.02
2632,46,2020-06-11,11:15,27.8630768,36.30496026666668,0.4417517606666668,1.0,693.4666666666666,679.16,2,681.1666666666667,667.1466666666666,3,661.4133333333333,647.8733333333333,4.0,593.8857142857144,581.9357142857143,5.0,658.9642857142858,645.4928571428572,6,626.9066666666665,614.1933333333334,7,647.4733333333331,634.28,8.0,694.9866666666666,680.6400000000001,9.0,651.5000000000001,638.1928571428571,10,675.7,661.8133333333334,11.0,680.3866666666667,666.4066666666668,12.0,578.6142857142856,567.0142857142856,13,697.76,683.3533333333334,14,681.0866666666666,667.0733333333334,15.0,645.35,632.2142857142858,16.0,699.3733333333332,684.9133333333334,17,697.0,682.6133333333332,18,649.9266666666665,636.6666666666665,19,612.8133333333333,600.4266666666665,20,682.32,668.1066666666667,21.0,653.7785714285715,640.4428571428573,22,695.0333333333332,680.7
2633,47,2020-06-11,11:30,28.498860379310344,38.471322,0.4621243431034483,1.0,716.2266666666666,701.34,2,705.1733333333333,690.5933333333334,3,687.0333333333333,672.8666666666667,4.0,611.6466666666666,599.2733333333333,5.0,697.9,683.4733333333332,6,658.2466666666667,644.78,7,676.7,662.8000000000002,8.0,715.6333333333333,700.78,9.0,691.54,677.2800000000001,10,692.42,678.1466666666668,11.0,703.6066666666667,689.0333333333333,12.0,595.0133333333332,583.0466666666665,13,711.3066666666667,696.5600000000001,14,707.4666666666666,692.8066666666667,15.0,689.36,675.1333333333334,16.0,718.9200000000001,703.98,17,713.3000000000001,698.4933333333336,18,678.9666666666667,664.9999999999999,19,645.4466666666667,632.2933333333333,20,706.7533333333334,691.9599999999999,21.0,686.0666666666666,671.9066666666665,22,710.5466666666665,695.7999999999998
2634,48,2020-06-11,11:45,28.7643748,39.30720423333333,0.5839224203333333,1.0,741.9714285714286,726.2071428571429,2,802.4399999999998,784.7733333333333,3,686.8533333333335,672.1,4.0,577.8333333333335,565.9599999999998,5.0,747.3133333333334,731.2600000000001,6,653.5933333333332,639.86,7,677.7066666666667,663.1866666666666,8.0,755.9642857142858,739.6500000000002,9.0,744.6133333333332,728.6200000000001,10,757.5428571428572,741.1642857142857,11.0,721.5571428571427,706.3071428571429,12.0,497.35333333333335,487.3066666666669,13,787.5285714285714,770.25,14,707.4200000000001,692.1533333333333,15.0,748.0933333333332,732.1733333333334,16.0,763.4714285714286,747.0428571428572,17,777.95,760.8857142857141,18,681.7466666666666,667.12,19,687.5733333333334,672.8000000000001,20,715.2466666666667,699.46,21.0,739.7933333333334,723.9466666666666,22,796.4499999999998,778.9142857142857
2635,49,2020-06-11,12:00,29.731161000000004,45.40481068965519,0.6205650234482758,1.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,6,0.0,0.0,7,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,10,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,17,0.0,0.0,18,0.0,0.0,19,0.0,0.0,20,0.0,0.0,21.0,0.0,0.0,22,0.0,0.0
2636,50,2020-06-11,12:15,29.42076553571429,42.382584821428566,0.3881666475,1.0,62.42307692307692,61.33076923076922,2,60.430769230769215,59.38461538461538,3,59.41538461538463,58.38461538461539,4.0,52.384615384615394,51.50000000000001,5.0,61.46923076923077,60.39230769230769,6,57.22307692307692,56.23846153846153,7,58.315384615384616,57.315384615384616,8.0,62.04615384615385,60.96923076923077,9.0,60.83846153846154,59.77692307692306,10,59.37692307692308,58.35384615384615,11.0,61.68461538461538,60.6,12.0,51.37692307692308,50.51538461538462,13,60.669230769230765,59.615384615384635,14,61.05384615384615,59.9923076923077,15.0,61.57692307692307,60.5,16.0,62.21538461538462,61.13076923076924,17,61.23076923076924,60.169230769230765,18,58.94615384615384,57.930769230769215,19,56.453846153846136,55.4923076923077,20,60.615384615384606,59.54615384615385,21.0,59.86923076923077,58.830769230769214,22,60.96923076923077,59.90769230769232
2637,51,2020-06-11,12:30,28.7703256,35.47568646666666,0.3071335886666666,1.0,504.12666666666667,494.48,2,499.72666666666674,490.20666666666654,3,490.6733333333334,481.3533333333333,4.0,426.95333333333326,419.16,5.0,494.9266666666666,485.4933333333333,6,471.2066666666667,462.3466666666668,7,483.14666666666665,474.02,8.0,506.1333333333334,496.44,9.0,488.73333333333335,479.48666666666657,10,491.66,482.3466666666666,11.0,494.66,485.2466666666667,12.0,414.18,406.64,13,502.8,493.2066666666667,14,502.3733333333333,492.7466666666666,15.0,487.27333333333337,478.0533333333332,16.0,505.9666666666667,496.26666666666665,17,504.27333333333326,494.62666666666655,18,483.64,474.4933333333333,19,462.24,453.58,20,499.4666666666666,489.7266666666666,21.0,487.9666666666668,478.73333333333335,22,504.92,495.24
2638,52,2020-06-11,12:45,29.112240413793103,36.74222948275862,0.3871848155172413,1.0,618.1,605.5666666666666,2,599.68,587.5799999999999,3,586.2199999999999,574.44,4.0,521.6866666666666,511.4666666666666,5.0,593.4266666666667,581.4733333333332,6,559.8533333333334,548.6666666666665,7,574.44,562.9200000000001,8.0,617.8866666666667,605.3733333333333,9.0,584.8866666666665,573.1133333333332,10,592.8666666666668,580.94,11.0,607.02,594.7666666666667,12.0,508.7999999999999,498.88666666666666,13,605.3066666666666,593.0866666666666,14,604.6266666666667,592.4266666666667,15.0,580.8066666666667,569.1666666666667,16.0,619.2333333333333,606.6933333333334,17,609.4533333333334,597.12,18,579.5066666666665,567.88,19,547.96,537.1066666666667,20,602.7466666666667,590.4733333333335,21.0,584.8533333333332,573.1266666666667,22,605.1533333333332,592.9266666666665
2639,53,2020-06-11,13:00,29.050965433333335,35.634093166666666,0.322284215,1.0,510.6142857142857,500.57857142857137,2,507.7357142857143,497.74285714285713,3,491.6428571428571,482.0571428571429,4.0,440.1214285714286,432.05000000000007,5.0,483.5133333333334,474.0933333333333,6,463.3266666666667,454.64,7,478.7,469.54666666666657,8.0,513.4142857142857,503.3071428571428,9.0,474.83333333333337,465.83333333333326,10,501.03571428571433,491.2142857142858,11.0,496.96428571428567,487.21428571428567,12.0,428.2142857142858,420.5142857142857,13,519.5857142857143,509.35,14,505.82857142857137,495.8928571428572,15.0,468.62,459.78,16.0,517.2785714285715,507.08571428571435,17,518.5142857142857,508.2714285714285,18,480.60666666666657,471.42,19,451.24,442.89333333333326,20,507.9071428571429,497.82142857142856,21.0,481.12666666666667,471.8866666666666,22,517.8285714285713,507.63571428571424
2640,54,2020-06-11,13:15,29.485296827586204,36.078475517241365,0.3063866934482759,1.0,495.01333333333326,485.4333333333333,2,483.9333333333333,474.66666666666663,3,471.4933333333333,462.5333333333333,4.0,422.44666666666666,414.9266666666666,5.0,475.3928571428571,466.3571428571428,6,449.00714285714287,440.66428571428565,7,460.0142857142856,451.32857142857137,8.0,494.9733333333333,485.42,9.0,469.17142857142846,460.3,10,478.64666666666665,469.47333333333336,11.0,485.77333333333337,476.42,12.0,413.0866666666666,405.8,13,493.18,483.6933333333334,14,485.28,475.98666666666657,15.0,468.96428571428567,460.1142857142857,16.0,498.33333333333326,488.70666666666654,17,494.10666666666657,484.57333333333327,18,462.82857142857137,454.0642857142857,19,440.85,432.7714285714285,20,485.4533333333334,475.9933333333334,21.0,467.92142857142846,458.99999999999994,22,491.06,481.6133333333334
2641,55,2020-06-11,13:30,29.618877933333334,36.03466590000001,0.3484061356666666,1.0,548.8666666666666,537.9933333333332,2,546.1266666666668,535.3133333333333,3,538.2,527.5666666666667,4.0,458.78,450.12,5.0,545.9066666666668,535.0733333333334,6,517.1866666666666,507.04,7,530.5933333333334,520.1466666666665,8.0,549.3133333333334,538.4600000000002,9.0,538.9866666666666,528.32,10,534.3533333333334,523.8733333333332,11.0,541.12,530.4666666666666,12.0,443.32666666666665,435.1133333333334,13,544.0133333333333,533.2466666666666,14,550.8599999999999,539.9266666666665,15.0,536.8399999999999,526.2266666666667,16.0,550.9733333333332,540.0666666666667,17,545.0933333333334,534.2933333333334,18,530.2933333333334,519.8333333333333,19,507.7000000000001,497.79333333333335,20,545.3666666666666,534.4266666666667,21.0,536.7466666666666,526.16,22,550.3133333333334,539.3933333333333
2642,56,2020-06-11,13:45,29.861181724137936,37.1695493448276,0.4410198099999999,1.0,662.8533333333334,649.28,2,687.28,673.0666666666667,3,655.56,642.1733333333333,4.0,583.7,571.9866666666667,5.0,655.6866666666665,642.2266666666667,6,628.0,615.2066666666667,7,652.1133333333332,638.7199999999999,8.0,669.64,655.9000000000002,9.0,644.6733333333333,631.4866666666667,10,670.3999999999999,656.6066666666668,11.0,645.1999999999999,632.0466666666667,12.0,558.2,547.0866666666667,13,695.6466666666666,681.2333333333333,14,677.7,663.7466666666664,15.0,621.1799999999998,608.5733333333334,16.0,681.4133333333332,667.3733333333333,17,687.3533333333334,673.1666666666667,18,640.0266666666665,626.9733333333332,19,613.7266666666667,601.2533333333333,20,682.4200000000001,668.1666666666665,21.0,655.1466666666666,641.6933333333333,22,701.7866666666667,687.2133333333334
2643,57,2020-06-11,14:00,29.924686866666654,37.945422266666654,0.3551979003333333,1.0,543.6466666666666,532.9733333333335,2,461.14666666666665,452.2,3,524.1533333333333,513.9533333333334,4.0,468.69333333333327,459.7799999999999,5.0,525.02,514.7066666666667,6,480.18666666666667,470.9533333333334,7,498.02,488.48,8.0,534.0933333333332,523.68,9.0,514.5266666666668,504.42,10,531.2066666666666,520.9000000000001,11.0,541.4000000000001,530.72,12.0,455.44666666666666,446.75999999999993,13,558.2533333333332,547.1800000000001,14,472.92666666666673,463.82666666666665,15.0,519.2533333333333,508.9533333333334,16.0,541.44,530.88,17,549.1666666666665,538.3599999999999,18,482.5333333333333,473.1666666666666,19,477.02,467.84666666666664,20,555.22,543.9066666666668,21.0,520.4999999999999,510.26666666666665,22,566.0133333333333,554.8066666666667
2644,58,2020-06-11,14:15,27.71221082758621,34.44660265517241,0.3321471462068965,1.0,522.7642857142857,512.5071428571429,2,521.6533333333333,511.47333333333336,3,508.7333333333333,498.84666666666664,4.0,447.7357142857143,439.4285714285714,5.0,500.9666666666667,491.27333333333326,6,483.33333333333337,474.06,7,499.5200000000001,489.85333333333335,8.0,526.5357142857142,516.1714285714286,9.0,493.17333333333335,483.67333333333335,10,518.1928571428572,508.0571428571429,11.0,506.57142857142856,496.7000000000001,12.0,431.9214285714286,424.1785714285714,13,535.1214285714286,524.6,14,520.7933333333333,510.60666666666657,15.0,485.48666666666657,476.15333333333336,16.0,530.4428571428571,519.9928571428571,17,533.55,523.0357142857142,18,497.84666666666664,488.24666666666656,19,471.17333333333335,462.21333333333325,20,520.5,510.1866666666667,21.0,498.17333333333335,488.56000000000006,22,537.9214285714286,527.3214285714284
2645,59,2020-06-11,14:30,27.966856833333335,34.11939593333334,0.2199277286666666,1.0,357.57333333333327,351.41333333333336,2,348.9214285714286,342.91428571428565,3,345.6,339.63571428571424,4.0,298.56000000000006,293.0866666666667,5.0,348.96,342.91333333333336,6,328.75333333333333,323.05999999999995,7,336.36,330.5466666666667,8.0,357.26000000000005,351.1133333333333,9.0,344.83333333333337,338.8466666666667,10,344.3933333333334,338.46666666666664,11.0,353.1266666666667,347.05333333333334,12.0,289.74000000000007,284.3666666666666,13,349.27333333333326,343.2466666666668,14,353.62142857142857,347.54285714285714,15.0,344.58000000000004,338.59333333333325,16.0,358.53333333333336,352.38,17,351.3933333333334,345.3533333333333,18,338.16,332.31333333333333,19,323.28,317.6600000000001,20,349.60714285714283,343.5928571428572,21.0,317.9266666666666,312.3866666666667,22,351.97333333333336,345.9466666666667
2646,60,2020-06-11,14:45,28.226240379310344,32.649263620689645,0.1599183410344828,1.0,254.5533333333333,249.62,2,253.64666666666668,248.7266666666667,3,252.28000000000003,247.40666666666667,4.0,212.83333333333331,208.66666666666663,5.0,254.79285714285717,249.87857142857143,6,242.9642857142857,238.25,7,248.4642857142857,243.66428571428568,8.0,255.41333333333336,250.48,9.0,251.72857142857143,246.8571428571429,10,247.78666666666663,242.98666666666668,11.0,250.2,245.35333333333327,12.0,206.18,202.12,13,251.16,246.31333333333333,14,256.6066666666667,251.64,15.0,251.10714285714283,246.23571428571427,16.0,256.11333333333323,251.16,17,252.2266666666667,247.36,18,248.40714285714284,243.59285714285716,19,238.8857142857143,234.25714285714284,20,253.60666666666668,248.73333333333332,21.0,251.1142857142857,246.24285714285716,22,254.55333333333337,249.6266666666667
2647,61,2020-06-11,15:00,28.87674766666667,33.52219136666666,0.2447895886666667,1.0,383.7866666666666,376.92666666666673,2,388.62666666666667,381.7266666666666,3,391.39333333333343,384.44,4.0,313.0399999999999,307.4666666666667,5.0,396.44,389.3133333333333,6,356.0866666666667,349.7933333333333,7,390.4,383.48666666666657,8.0,384.13333333333327,377.28,9.0,393.28,386.2333333333332,10,374.56,367.9333333333333,11.0,378.0933333333333,371.35333333333335,12.0,299.34,293.9333333333333,13,376.8,370.12,14,395.20666666666665,388.18666666666667,15.0,390.32666666666665,383.32666666666665,16.0,384.16,377.2866666666666,17,377.20666666666665,370.4933333333334,18,386.9933333333333,380.1133333333333,19,376.86,370.21333333333325,20,386.01333333333326,379.0466666666666,21.0,391.21333333333337,384.2,22,388.4,381.5066666666666
2648,62,2020-06-11,15:15,29.08339506896552,35.22164613793103,0.3615275644827586,1.0,582.8533333333334,571.2399999999999,2,532.26,521.6933333333332,3,587.2266666666667,575.4333333333333,4.0,460.92,452.32,5.0,653.1266666666667,639.6933333333334,6,588.86,577.0466666666667,7,593.8066666666667,581.8600000000001,8.0,569.3,558.0,9.0,652.9333333333333,639.4799999999999,10,537.8333333333334,527.2466666666667,11.0,611.4533333333334,599.0600000000001,12.0,448.09333333333336,439.7533333333334,13,546.8533333333332,536.0866666666668,14,578.9200000000002,567.3733333333336,15.0,652.2399999999999,638.8000000000001,16.0,564.6066666666667,553.4266666666667,17,546.0466666666665,535.28,18,573.5933333333331,562.1933333333334,19,587.2133333333331,575.4533333333334,20,554.0,542.8866666666665,21.0,607.3,595.04,22,552.2333333333333,541.3599999999999
2649,63,2020-06-11,15:30,27.1182657,31.176984633333337,0.2182710936666667,1.0,342.15000000000003,336.04285714285714,2,339.96428571428567,333.8142857142857,3,335.85714285714283,329.79999999999995,4.0,289.12857142857143,283.8428571428572,5.0,351.72666666666663,345.4066666666666,6,335.32000000000005,329.2466666666668,7,343.34666666666664,337.0933333333333,8.0,343.2857142857142,337.1285714285715,9.0,347.44666666666666,341.17333333333335,10,332.92142857142863,326.9285714285714,11.0,337.26428571428573,331.20714285714286,12.0,280.87142857142845,275.71428571428567,13,337.12857142857143,331.0428571428571,14,342.6571428571429,336.45,15.0,346.96000000000004,340.74,16.0,345.18571428571425,339.00714285714287,17,340.57142857142856,334.49285714285725,18,343.0,336.7866666666667,19,329.54,323.53333333333336,20,339.5785714285715,333.46428571428567,21.0,345.56,339.3,22,342.4357142857143,336.1928571428572
2650,64,2020-06-11,15:45,26.06172972413793,30.178076413793104,0.2699164865517241,1.0,453.2466666666667,444.78666666666663,2,435.48,427.4599999999999,3,435.7866666666668,427.77333333333326,4.0,366.2533333333334,359.7866666666667,5.0,454.9933333333334,446.5066666666667,6,425.2357142857143,417.4857142857143,7,430.5214285714286,422.6357142857143,8.0,448.92,440.58,9.0,451.3933333333334,442.97333333333336,10,429.2466666666667,421.3466666666666,11.0,452.2999999999999,443.8666666666666,12.0,354.16,347.9066666666667,13,424.6733333333333,416.8866666666667,14,445.96,437.65333333333336,15.0,456.0333333333333,447.52,16.0,449.94000000000005,441.56666666666655,17,433.0400000000001,425.06,18,434.24285714285713,426.27857142857135,19,421.3428571428572,413.66428571428565,20,438.12,429.88000000000005,21.0,442.4933333333333,434.32666666666665,22,432.51333333333326,424.5266666666666
2651,65,2020-06-11,16:00,26.01609606666667,29.613266966666668,0.1847001159999999,1.0,308.5866666666666,303.1133333333333,2,297.54,292.24666666666667,3,297.88666666666666,292.58,4.0,254.44,249.50666666666663,5.0,313.62142857142857,308.07142857142856,6,291.43333333333334,286.2266666666667,7,295.88,290.5866666666667,8.0,308.08666666666664,302.6266666666666,9.0,310.2142857142858,304.72142857142853,10,273.77333333333337,268.88000000000005,11.0,308.92,303.40666666666664,12.0,246.88666666666668,242.11333333333337,13,293.99999999999994,288.72666666666663,14,305.15333333333336,299.7333333333333,15.0,312.8785714285715,307.3071428571428,16.0,306.4,300.9466666666667,17,299.20666666666665,293.87999999999994,18,298.99333333333334,293.6733333333334,19,289.0,283.82,20,299.42,294.14,21.0,306.10714285714283,300.6714285714286,22,296.48,291.18666666666667
2652,66,2020-06-11,16:15,25.88879503448276,28.060255413793104,0.1109246423448275,1.0,181.47333333333333,177.88000000000002,2,178.26,174.72000000000003,3,178.5,174.88666666666666,4.0,151.79333333333335,148.25333333333333,5.0,186.0,182.32,6,173.76,170.10666666666668,7,176.80666666666664,173.19333333333333,8.0,180.63333333333333,177.0666666666667,9.0,183.61333333333332,180.0,10,175.0866666666667,171.51333333333332,11.0,180.82,177.21333333333334,12.0,147.42,143.88666666666666,13,176.34,172.77333333333334,14,181.8733333333333,178.25999999999996,15.0,184.89333333333332,181.21333333333328,16.0,183.41333333333333,179.75333333333333,17,178.50666666666666,174.96666666666667,18,177.91333333333336,174.31333333333336,19,171.54,167.9,20,178.81333333333333,175.28,21.0,182.52666666666667,178.89333333333337,22,177.9933333333333,174.45333333333335
2653,67,2020-06-11,16:30,25.363669599999994,25.50034883333333,0.106418664,1.0,179.89999999999998,176.2785714285714,2,176.75333333333333,173.09333333333333,3,179.01999999999998,175.34666666666666,4.0,145.3733333333333,141.88666666666668,5.0,187.2733333333333,183.5533333333333,6,176.29333333333332,172.67333333333335,7,179.15333333333334,175.47333333333336,8.0,180.40714285714284,176.75714285714287,9.0,185.58666666666664,181.86666666666665,10,171.19333333333333,167.61333333333334,11.0,178.19285714285712,174.59285714285718,12.0,140.01333333333332,136.38666666666666,13,170.15333333333334,166.56,14,180.76,177.06666666666666,15.0,187.3,183.59333333333336,16.0,179.98571428571427,176.35714285714286,17,172.58,168.97999999999996,18,178.9666666666667,175.31333333333333,19,174.88666666666666,171.26,20,176.4333333333333,172.88,21.0,184.0133333333333,180.32,22,175.24666666666667,171.58
2654,68,2020-06-11,16:45,25.617999166666667,25.562178666666664,0.068217775,1.0,109.75333333333332,106.69333333333334,2,108.23571428571428,105.18571428571428,3,108.95,105.89285714285714,4.0,89.44285714285715,86.85714285714286,5.0,112.82666666666668,109.68666666666668,6,107.13333333333334,104.12,7,109.28,106.21333333333334,8.0,109.11333333333334,106.06666666666666,9.0,112.01333333333334,108.88,10,104.96428571428572,101.99285714285716,11.0,108.82,105.77333333333334,12.0,86.24285714285713,83.72142857142856,13,105.6,102.63571428571429,14,110.12857142857142,107.04285714285714,15.0,113.25333333333334,110.11333333333332,16.0,112.30666666666666,109.16666666666669,17,106.9357142857143,103.93571428571428,18,109.22,106.16666666666669,19,105.82,102.83333333333331,20,108.11428571428571,105.12857142857142,21.0,111.92,108.80666666666666,22,107.75714285714288,104.72142857142856
